0,1,30647252E-09
865,7108311,0,0971817468
865,9208176,0,0938179757
866,1308046,0,0937205702
866,3408341,0,0937004334
866,5507791,0,093714014
866,7607662,0,0937196336
866,9707526,0,0937594387
867,1807405,0,0952631376
867,3907997,0,0958840982
867,6007147,0,127039839
867,8307008,0,223389424
868,0206898,0,149880514
868,2306475,0,104589723
868,4406921,0,098285989
868,6506505,0,0991954201
868,8606379,0,0947934366
869,0706246,0,0938765128
869,2806124,0,100097358
869,4906634,0,107766644
869,7005861,0,0958063611
869,9105735,0,0938029903
870,1205611,0,0941996371
870,3305476,0,0963069696
870,5406074,0,0948566565
870,7505213,0,0938460735
870,9605094,0,0938226587
871,1704944,0,0937973707
871,3804841,0,0940422896
871,5905464,0,09716161
871,8004576,0,0938872836
872,0304437,0,0938516931
872,2304319,0,0989692331
872,4303842,0,114593465
872,6404517,0,0997194434
872,8503933,0,0938465418
873,0603811,0,0938376442
873,2703676,0,0952078786
873,4803549,0,0960686069
873,6904279,0,0940558702
873,9003297,0,0938146977
874,1103172,0,093797839
874,3203032,0,0947592509
874,5302901,0,0971822151
874,7403222,0,096755129
874,9502646,0,0942890816
875,1602504,0,0938179757
875,3702388,0,0938137611
875,580226,0,0938324929
875,7902941,0,0938451369
876,0002011,0,0938329612
876,2101875,0,0963242966
876,4301739,0,0938629322
876,6402442,0,103199352
876,8501481,0,455933569
877,0601355,1,03252082
877,2701225,0,726683185
877,4801094,0,236305967
877,6901731,0,107222016
877,9000836,0,10322745
878,1100715,0,104628592
878,3200563,0,11703797
878,5300457,0,111227352
878,7400946,0,103682633
878,95025,0,103687785
879,1600067,0,105149337
879,3699945,0,106529406
879,5799795,0,103557598
879,7900306,0,103185771
879,9999551,0,103966421
880,2198884,0,106739671
880,4199298,0,106054085
880,6299169,0,103647511
880,8399514,0,103798303
881,0498891,0,105791371
881,2598784,0,117721683
881,4698665,0,129151854
881,6798531,0,111032541
881,8899093,0,103778634
882,0998279,0,105364285
882,3098179,0,106314926
882,5198027,0,104278306
882,7297358,0,103127234
882,9397837,0,103102415
883,149762,0,103228855
883,3597544,0,105401749
883,5697367,0,108485947
883,7797266,0,106465249
883,9899442,0,103234474
884,1997006,0,103125829
884,4096847,0,10309539
884,6396712,0,103091175
884,8296599,0,103125361
885,0397314,0,10444221
885,2496333,0,105375992
885,4596217,0,103352016
885,6696081,0,103137537
885,8795946,0,103380114
886,0896655,0,103587569
886,2995704,0,10401606
886,5095561,0,106353326
886,7195448,0,106192232
886,9295314,0,103703239
887,1396483,0,103152054
887,3494502,0,103431158
887,5594569,0,104647323
887,7694263,0,103594594
887,9794664,0,103096327
888,1895261,0,103405402
888,3993932,0,105530062
888,6094279,0,104298911
888,8194147,0,103129107
889,0294019,0,103270065
889,2394609,0,105405495
889,4493763,0,106829583
889,6593631,0,10487913
889,8693501,0,103204035
890,0793376,0,103127703
890,2893665,0,103056522
890,499312,0,103052775
890,7092974,0,103079468
890,919286,0,103086024
891,1292733,0,103093517
891,3393016,0,104620631
891,5492474,0,106184271
891,7592346,0,10357633
891,9692206,0,108538864
892,1792085,0,131231558
892,3892575,0,115667268
892,5991838,0,106609016
892,8091705,0,106309306
893,0491158,0,103186708
893,2392262,0,105918279
893,4391989,0,116523781
893,6491184,0,107508144
893,8591061,0,103152991
894,0690937,0,103434905
894,2790802,0,104322326
894,4891379,0,103193732
894,6990554,0,103147371
894,9090423,0,10314222
895,1190289,0,103310338
895,3290159,0,106697056
895,5390878,0,106442771
895,7489902,0,103280367
895,9589773,0,103112249
896,1689642,0,104850096
896,3789592,0,116715314
896,588982,0,109882406
896,7989262,0,103233069
897,0089138,0,103159078
897,2189003,0,10429095
897,4488319,0,103525286
897,6488352,0,103201225
897,8588079,0,103135195
898,0587964,0,103947221
898,2688053,0,106446049
898,4787731,0,106298067
898,6888266,0,103756156
898,8987429,0,103163293
899,1087345,0,103230259
899,3187235,0,103264445
899,5287058,0,103201225
899,7387415,0,103156269
899,9486992,0,10313379
900,1586669,0,103353421
900,3686544,0,105377865
900,5786488,0,104408492
900,7886997,0,10315861
900,9986177,0,103135664
901,2086041,0,103277089
901,41859,0,105153083
901,6285765,0,106658655
901,838749,0,10322464
902,0685872,0,103526691
902,2585922,0,113606765
902,4685793,0,115803542
902,6785665,0,104036197
902,8886149,0,103273811
903,0984997,0,104516201
903,3085277,0,105578764
903,5185152,0,103486886
903,7285015,0,103220425
903,9385387,0,103174064
904,1484764,0,103149713
904,3584633,0,103959865
904,5684502,0,10694057
904,7784369,0,109895986
904,9884878,0,14160057
905,1984111,0,140478533
905,4083996,0,106678792
905,6183859,0,103281304
905,8283728,0,103247118
906,0384402,0,103223703
906,2583168,0,105513203
906,4783338,0,104562094
906,6782872,0,103231664
906,8783085,0,103204035
907,0883888,0,103315489
907,2982829,0,105194762
907,5082697,0,106787437
907,7182568,0,105098761
907,9282441,0,103262572
908,1383079,0,103163293
908,3482185,0,103149244
908,5582041,0,103170318
908,7681928,0,103177342
908,9781796,0,103171254
909,1882279,0,106002104
909,3981542,0,103566496
909,6081416,0,103211996
909,8181291,0,103169849
910,0281141,0,103149244
910,2381877,0,10383202
910,4480906,0,106268096
910,6680424,0,103922869
910,8980623,0,103291606
911,0882251,0,103197479
911,2880856,0,103207313
911,4980255,0,103389012
911,707969,0,10470867
911,9179574,0,104122364
912,1279867,0,105475271
912,3380201,0,104545703
912,5479614,0,103204503
912,757948,0,103166103
912,9679358,0,103162356
913,1779226,0,103307997
913,3879918,0,106781817
913,5978969,0,108714007
913,8078843,0,105329631
914,017871,0,103432095
914,2278416,0,103206376
914,4379257,0,103213869
914,6478324,0,103239157
914,8578197,0,10316142
915,0678066,0,103282709
915,2777939,0,10559656
915,5077803,0,103603023
915,6977681,0,106520508
915,9077555,0,118048085
916,1177423,0,109249269
916,3277296,0,111195508
916,5378789,0,10861707
916,7477044,0,104150461
916,9576912,0,10321902
917,1676785,0,103181557
917,3776646,0,103152991
917,5877127,0,10319982
917,7976404,0,103194201
918,0076264,0,103400719
918,2176143,0,105358197
918,4276009,0,104519947
918,6376332,0,10323822
918,847575,0,10320544
919,0575628,0,103196542
919,26755,0,103266787
919,4775363,0,105140439
919,6875962,0,11814034
919,9075101,0,117324568
920,1174986,0,111593092
920,3174851,0,103422729
920,527476,0,103244777
920,7375322,0,103229323
920,9474466,0,103202162
921,157434,0,104614074
921,3674248,0,116756993
921,5774085,0,117135844
921,7874655,0,104149525
921,9973821,0,103240562
922,2073721,0,103231196
922,4173551,0,104178559
922,6273436,0,107809727
922,837404,0,104662309
923,0475191,0,103289265
923,2573049,0,103531374
923,467293,0,103334221
923,6772796,0,103281304
923,8872678,0,103295821
924,0973304,0,103621287
924,3072406,0,117550286
924,5271929,0,104670738
924,7372145,0,103269596
924,9472371,0,103296289
925,147263,0,104982624
925,3571762,0,106749973
925,5671641,0,10531886
925,7771513,0,103352016
925,9871385,0,103218084
926,1971997,0,103250864
926,4071121,0,103291606
926,6170997,0,103307997
926,827087,0,103315489
927,037074,0,104238033
927,2471347,0,105724873
927,4570497,0,103791746
927,6670349,0,103595999
927,8770056,0,103295821
928,0870097,0,103230259
928,2971312,0,104149056
928,5069834,0,107725434
928,7269701,0,12292258
928,936957,0,136091066
929,1369446,0,131204865
929,3470048,0,135425618
929,5569193,0,131400612
929,7669062,0,122988609
929,9768939,0,123344514
930,1868806,0,138747242
930,3969277,0,155976324
930,6068529,0,131123849
930,8168427,0,12320824
931,0268304,0,123028883
931,236816,0,124485284
931,4468902,0,126180984
931,6567906,0,125061756
931,8667775,0,131025976
932,0767627,0,133538853
932,2867522,0,123605824
932,4967799,0,122800354
932,7067263,0,122805505
932,9167132,0,122812998
933,1366468,0,124292814
933,3566591,0,125344607
933,546747,0,123269119
933,7566614,0,122738071
933,9666498,0,118179676
934,1766361,0,105442959
934,3866238,0,0865148978
934,5966843,0,0771616194
934,8065974,0,0800833189
935,0165846,0,0777188918
935,2265717,0,0773058546
935,4365604,0,0772688592
935,6465857,0,0772613665
935,8565328,0,0772758836
936,0665202,0,0772800983
936,2765075,0,0772763519
936,4864952,0,0772646445
936,6965215,0,0772580884
936,9064691,0,0772379517
937,1164561,0,0772370151
937,3264431,0,0772351419
937,5664282,0,077221093
937,7564161,0,0772140686
937,9664035,0,0772014246
938,1763911,0,0771976782
938,3964375,0,0771925269
938,5963801,0,0771929952
938,8063533,0,0771948684
939,0163397,0,0771892489
939,2263259,0,0771981465
939,4363142,0,0992474009
939,6463736,0,347949635
939,8562882,0,527066345
940,066275,0,383069034
940,2762625,0,137417281
940,4862493,0,0774856803
940,6963568,0,0771986148
940,9062251,0,0771897172
941,1162114,0,0772000197
941,3261984,0,0862919888
941,5361865,0,131704537
941,7561719,0,0869705499
941,9761583,0,0985028101
942,1761465,0,092493166
942,3761342,0,101386578
942,5860684,0,102290857
942,7963061,0,102243091
943,0060952,0,102283833
943,2160827,0,103855903
943,4260692,0,105815254
943,6360572,0,104534932
943,8460863,0,102470683
944,0560311,0,102365317
944,266018,0,102391073
944,4760059,0,102374214
944,685992,0,108825461
944,8960269,0,116733578
945,1059668,0,105330099
945,3159532,0,104859462
945,5259412,0,102812071
945,7359285,0,102281023
945,9459732,0,102284301
946,1558673,0,102280555
946,3658896,0,10813332
946,5858754,0,117908065
946,7858641,0,110464498
946,9959233,0,102536245
947,2058388,0,102350799
947,4158232,0,102331599
947,625812,0,102290857
947,835799,0,102308653
948,0458571,0,102418702
948,2557743,0,104277838
948,4657611,0,103994519
948,6757482,0,102349394
948,885734,0,102328321
949,0958255,0,102379834
949,305709,0,103879318
949,5156965,0,105869576
949,7256839,0,104657626
949,9356713,0,103694341
950,1457324,0,115043497
950,3556452,0,110571738
950,565632,0,102557786
950,7756192,0,102333004
950,9956955,0,103124425
951,2055927,0,104869296
951,4055806,0,102885125
951,6155678,0,102387326
951,8255549,0,102369999
952,035542,0,102324106
952,245638,0,102715602
952,4555162,0,105099229
952,6655036,0,10564058
952,8754907,0,103378709
953,0854781,0,102393414
953,2956478,0,102381707
953,5054515,0,102356419
953,7154392,0,102355014
953,9254261,0,102413083
954,1354134,0,104317175
954,3454717,0,104103163
954,5553882,0,102429473
954,7653745,0,102331131
954,9753621,0,102329726
955,1853496,0,102607426
955,3953884,0,106998638
955,6153224,0,102811603
955,8153088,0,103232601
956,0252983,0,104850564
956,2352851,0,104158422
956,4453142,0,103261167
956,6552591,0,105080966
956,8652465,0,105338997
957,0752317,0,102866393
957,2852208,0,10237796
957,4952516,0,102344711
957,705196,0,102392009
957,9151817,0,109965294
958,1251686,0,121061102
958,3351559,0,122857486
958,5452231,0,143203548
958,7551306,0,144830409
958,9651178,0,124596738
959,1751046,0,123779093
959,3850923,0,135083293
959,5951239,0,133925197
959,8250648,0,127090883
960,0250526,0,12511842
960,2250406,0,124864135
960,4350278,0,12517883
960,6450605,0,125296373
960,8550015,0,123247109
961,0649894,0,123130035
961,2749761,0,123773474
961,484967,0,135174143
961,6950131,0,136561236
961,9049413,0,127518438
962,1149245,0,123578194
962,3249145,0,123149235
962,5348987,0,12315345
962,7449547,0,123648439
962,9548728,0,125149328
963,1648616,0,125610599
963,3748471,0,12597868
963,5848372,0,120180706
963,7948655,0,104719441
964,0048083,0,0835412174
964,224772,0,0799344007
964,4347849,0,0775910469
964,6448493,0,0773648599
964,8448056,0,0773367621
965,0547452,0,0773203718
965,2647318,0,0773110059
965,4747191,0,0773086644
965,6847101,0,0772964887
965,8947776,0,0772800983
966,1046801,0,0772791617
966,3146675,0,0772754154
966,5246544,0,0772810349
966,7346398,0,0772777568
966,9446707,0,0772641762
967,1546163,0,0772599616
967,3646038,0,0772618348
967,5745899,0,0772496591
967,7845773,0,0772487225
967,9946341,0,0772524688
968,20455,0,0772482542
968,4145394,0,0772491908
968,6245257,0,0772449761
968,8345129,0,105040224
969,0545001,0,21666797
969,2544873,0,126932131
969,4644743,0,0826650354
969,6744619,0,0825498345
969,8844493,0,0825437467
970,0945058,0,0825011317
970,3044229,0,0811294924
970,51441,0,0780902506
970,7243969,0,0912123761
970,934383,0,135287939
971,144432,0,1071026
971,3543588,0,0874931684
971,5643456,0,0949615549
971,7743329,0,10753952
971,9843194,0,173702737
972,1943516,0,219586391
972,4042943,0,125655556
972,6142813,0,103791278
972,8242686,0,103656409
973,0342554,0,103612389
973,274241,0,114916589
973,4642293,0,121055483
973,6642171,0,106611357
973,8742041,0,103661092
974,0841407,0,103662497
974,2942512,0,103677951
974,5041657,0,103645638
974,7141525,0,103629716
974,9241398,0,103650789
975,1341273,0,104276433
975,3441748,0,106505522
975,5541013,0,104440805
975,7640891,0,103621287
975,9740762,0,105034136
976,1840626,0,118166564
976,394127,0,115097351
976,6040369,0,107237938
976,8140249,0,104842135
977,024012,0,103695277
977,2339991,0,103627375
977,4440884,0,103597404
977,6539733,0,103602555
977,8739588,0,103671394
978,0739468,0,105352109
978,2839341,0,105515076
978,4939843,0,103799239
978,7039083,0,103714478
978,9138959,0,103701834
979,1238825,0,103725248
979,3338698,0,105944972
979,5439306,0,108102412
979,7538448,0,104201506
979,9638324,0,103671863
980,1738182,0,10366156
980,3838059,0,103818908
980,5939057,0,104146715
980,8037807,0,103853562
981,0137666,0,103692468
981,2237553,0,104369624
981,4337417,0,106969136
981,6437758,0,104615479
981,8537157,0,103606301
982,0737025,0,103942538
982,2936935,0,106344897
982,4937488,0,107135381
982,6937093,0,104941882
982,9036518,0,103720565
983,1136379,0,103728995
983,323625,0,103680292
983,5336119,0,103664838
983,7436488,0,10368357
983,9535868,0,103717756
984,1635735,0,105279055
984,3735605,0,105680853
984,583548,0,103872762
984,7935807,0,104069914
985,0035223,0,10423054
985,2135099,0,10495874
985,423497,0,107579325
985,6334841,0,107301626
985,8435172,0,104137349
986,0534561,0,103692468
986,2634456,0,103722439
986,4834319,0,104272687
986,7034183,0,114767203
986,9034059,0,114623904
987,1033934,0,106636645
987,3133805,0,104495596
987,5233684,0,103956587
987,7333552,0,103790342
987,9435295,0,104712417
988,1532781,0,120695831
988,3633168,0,121819742
988,5733041,0,123509355
988,7832909,0,131444632
988,9933195,0,11918464
989,2032316,0,115526779
989,413253,0,104369624
989,6232393,0,103971104
989,8332263,0,112768515
990,0432774,0,116734515
990,2532005,0,107097449
990,4631879,0,106642265
990,6731748,0,103958928
990,8932259,0,103748663
991,0932188,0,10494516
991,3131365,0,111392661
991,5131236,0,120810564
991,7231174,0,107359226
991,9330974,0,103761776
992,1431331,0,103728058
992,3530727,0,103733209
992,5630594,0,103988431
992,7730464,0,104768612
992,9830335,0,1047363
993,1931037,0,107698741
993,4030084,0,105121239
993,6129954,0,103906011
993,8229819,0,103772078
994,032969,0,103745853
994,2430211,0,104103163
994,4529438,0,106799144
994,6629307,0,117622872
994,8729182,0,11487772
995,0829048,0,104259574
995,2929662,0,103755219
995,5028791,0,103742107
995,7228651,0,10406289
995,9228535,0,104114403
996,1328407,0,105397534
996,3428895,0,105840074
996,552815,0,103883533
996,7628022,0,103729463
996,97279,0,103743044
997,1827767,0,103757561
997,3928427,0,106417015
997,6027503,0,110554879
997,8127373,0,104792027
998,0227248,0,103740702
998,2327124,0,10374679
998,442968,0,103712136
998,652686,0,10372197
998,8626735,0,103742575
999,0726608,0,104173876
999,2826477,0,106260135
999,4926986,0,105966514
999,7026216,0,117284294
999,9126134,0,1120553
1000,1325957,0,10624515
1000,3525827,0,107330192
1000,5525193,0,1054069
1000,7525632,0,10391163
1000,962545,0,103706517
1001,1725324,0,103714478
1001,3825197,0,103735551
1001,5925552,0,105086585
1001,8024928,0,117755868
1002,0124814,0,114254418
1002,2224208,0,106036758
1002,4324545,0,103897581
1002,6425259,0,103736019
1002,8524301,0,103774888
1003,0624157,0,10624515
1003,272403,0,124018392
1003,48239,0,116219389
1003,6924854,0,108310804
1003,9023646,0,106632431
1004,112352,0,104174813
1004,3223389,0,103764117
1004,5424036,0,103748195
1004,7523129,0,103746322
1004,952301,0,104171535
1005,1622872,0,106243277
1005,3722743,0,10469228
1005,5822617,0,103748195
1005,79233,0,103728527
1006,0022363,0,104865549
1006,2122227,0,119637951
1006,4222107,0,119295626
1006,6321973,0,122145676
1006,8422309,0,12951853
1007,0521713,0,107081995
1007,2621589,0,10383202
1007,4721456,0,103792215
1007,6821335,0,103747727
1007,8921816,0,10372759
1008,1021058,0,104016997
1008,3120941,0,258937782
1008,5220817,0,896904141
1008,7320681,0,698388733
1008,9720527,0,0952392545
1009,1620423,0,0960288017
1009,3620301,0,0983225161
1009,5720156,0,1021691
1009,7820039,0,117525467
1009,9920637,0,103352016
1010,2019783,0,094817788
1010,4119657,0,0947138262
1010,6219533,0,0947199141
1010,8319387,0,0946918163
1011,0421219,0,0950706679
1011,2519142,0,0970412579
1011,4619018,0,0956625942
1011,6718882,0,0947494167
1011,8818765,0,0946698064
1012,0919067,0,094674021
1012,3018489,0,0948009293
1012,5118369,0,0969368279
1012,7218252,0,100136227
1012,9318116,0,110170408
1013,1418409,0,0949821599
1013,3617852,0,0947765779
1013,5817715,0,0950271163
1013,7717607,0,0949442279
1013,9817472,0,0966834797
1014,1917822,0,0976528527
1014,4018239,0,094767212
1014,6117086,0,0944843611
1014,8216959,0,0945012198
1015,0316826,0,0954982222
1015,2417165,0,0979324254
1015,4516571,0,0973311332
1015,6616444,0,0949409498
1015,8716311,0,0945508592
1016,0816193,0,0945546055
1016,2916537,0,0948870958
1016,5015924,0,0958269661
1016,7115794,0,0949194082
1016,9215672,0,0949250278
1017,131554,0,0952223958
1017,3416907,0,0972557376
1017,5615276,0,0944698439
1017,7815147,0,0945335322
1017,9916535,0,0946819821
1018,1915815,0,0968899983
1018,4014759,0,0985487031
1018,6114331,0,105955275
1018,8214505,0,105154488
1019,031438,0,104955462
1019,2414744,0,108409615
1019,4514116,0,0956574429
1019,661399,0,0945021564
1019,8713443,0,0945255712
1020,0813733,0,0959112594
1020,2915284,0,0969138814
1020,5013477,0,0949418864
1020,7113348,0,193950457
1020,9213247,0,736884547
1021,1313091,0,530817396
1021,3413795,0,114935321
1021,5512358,0,0681628412
1021,761271,0,066163685
1021,9812575,0,0653909965
1022,1812456,0,0653240301
1022,4012315,0,0653319911
1022,6012194,0,065312791
1022,8112059,0,0652982738
1023,0211935,0,0652846932
1023,2311805,0,0652767322
1023,441356,0,0652743907
1023,6511524,0,0652598735
1023,8611419,0,0652650248
1024,0711293,0,065262215
1024,2811158,0,0652645565
1024,4911676,0,0652753273
1024,7010903,0,0652678346
1024,9110759,0,0652659614
1025,1210646,0,0652551906
1025,3310514,0,0652580004
1025,5411118,0,0652533174
1025,7510257,0,0652547223
1025,961013,0,0652537857
1026,171001,0,0799564106
1026,3809858,0,32678827
1026,6009741,0,128192784
1026,820959,0,0760611235
1027,0209484,0,0758798929
1027,2209365,0,0758817661
1027,4309228,0,0758836393
1027,6409741,0,0759108005
1027,8508973,0,0866394645
1028,0608848,0,116450727
1028,2708722,0,0870037989
1028,4808591,0,0972032884
1028,6909155,0,0910709507
1028,9008334,0,100745949
1029,1108198,0,106780412
1029,3208073,0,117521252
1029,5307946,0,112283828
1029,7408613,0,10316423
1029,9507686,0,103279899
1030,1607558,0,117576043
1030,3707432,0,12299657
1030,5807303,0,10548932
1030,7907936,0,102622411
1031,0107044,0,109084898
1031,2106918,0,116448386
1031,430678,0,10449981
1031,6306659,0,102587289
1031,8407012,0,102542801
1032,0506399,0,103789405
1032,2606279,0,10483792
1032,4706145,0,102753534
1032,6806016,0,102502059
1032,8906624,0,102529688
1033,1005758,0,10629994
1033,3105613,0,119477793
1033,5205506,0,109745663
1033,7305373,0,10310101
1033,9405689,0,102525005
1034,1505113,0,10247162
1034,360499,0,102514235
1034,570484,0,102724968
1034,7804733,0,102547484
1034,9905333,0,10251564
1035,2004478,0,102818627
1035,4204333,0,1037688
1035,640484,0,102543737
1035,8404543,0,10252922
1036,050395,0,102635523
1036,260382,0,10633319
1036,4703699,0,130058476
1036,6803565,0,133765976
1036,8904148,0,105652755
1037,1003304,0,102593845
1037,3103178,0,102569025
1037,5202883,0,102561533
1037,7302929,0,102590099
1037,9403742,0,102612577
1038,150267,0,103758966
1038,3602538,0,104838857
1038,5702416,0,102778354
1038,7802287,0,102494566
1038,9902593,0,102497844
1039,2009624,0,102495035
1039,4108764,0,104405683
1039,6208643,0,118612382
1039,8308511,0,118264906
1040,0508374,0,108588035
1040,2507771,0,102723563
1040,4608119,0,102585884
1040,6707997,0,102516576
1040,8807861,0,102521259
1041,0908187,0,103005946
1041,3007612,0,107125078
1041,5107478,0,105152615
1041,7207352,0,102685163
1041,9307223,0,102611172
1042,1407737,0,102712324
1042,350697,0,105586726
1042,5606833,0,106981311
1042,7706706,0,104366346
1042,9806584,0,103150649
1043,1907151,0,102604148
1043,4006322,0,10258963
1043,6106194,0,102684694
1043,8206069,0,1027821
1044,0305942,0,103794556
1044,2407078,0,109287201
1044,460567,0,116092949
1044,6605551,0,104422541
1044,8705419,0,102579328
1045,0805294,0,10329067
1045,2906524,0,105815254
1045,5005035,0,105737985
1045,7104914,0,103354826
1045,9204776,0,10271888
1046,1304652,0,102557786
1046,340494,0,102518918
1046,5504402,0,10254842
1046,7604266,0,102566216
1046,9704153,0,102809261
1047,1803989,0,105864425
1047,3904527,0,115209742
1047,6003751,0,110255638
1047,8103627,0,102750724
1048,0203493,0,102566216
1048,2303368,0,102704831
1048,4404053,0,106406244
1048,6502587,0,107879035
1048,860298,0,102629904
1049,0802841,0,102552635
1049,2802718,0,102568089
1049,490322,0,102682821
1049,7002463,0,102766178
1049,9102327,0,10255123
1050,1202203,0,103633462
1050,3302075,0,104987306
1050,540268,0,102870608
1050,7501821,0,102523601
1050,960169,0,102561064
1051,1701562,0,103258825
1051,3801432,0,105794181
1051,5902956,0,105705204
1051,8001169,0,103199352
1052,0101047,0,102565279
1052,2200919,0,102534371
1052,4300788,0,104186988
1052,6402077,0,116181925
1052,8500535,0,109617818
1053,0700399,0,104858993
1053,2800267,0,103887279
1053,4901482,0,102622879
1053,6900643,0,102690782
1053,8999901,0,102688441
1054,1099763,0,102707173
1054,3199339,0,105466373
1054,5299504,0,105629809
1054,7400269,0,103809542
1054,9499244,0,103811883
1055,1599116,0,102751193
1055,3698486,0,113452695
1055,5798864,0,139007146
1055,7899437,0,127206552
1055,9999305,0,123342173
1056,2098473,0,124344327
1056,4198347,0,125734229
1056,6298215,0,127599921
1056,839877,0,138749115
1057,0497958,0,127472545
1057,2597826,0,124418317
1057,4697704,0,128024666
1057,6797571,0,123353412
1057,9097432,0,123372612
1058,1097309,0,127951612
1058,3097184,0,13958877
1058,5197065,0,134893165
1058,7296928,0,117772727
1058,9397519,0,120585782
1059,1496683,0,120032256
1059,3596544,0,104817783
1059,5696402,0,104315302
1059,7796286,0,115260787
1059,9897452,0,118104749
1060,1996025,0,106819749
1060,4095909,0,107535306
1060,6195778,0,106271843
1060,8295641,0,113049024
1061,0396242,0,11595527
1061,2495386,0,113026078
1061,4595254,0,120895794
1061,669513,0,106662402
1061,8794996,0,103965016
1062,0895446,0,106369248
1062,3194734,0,104292823
1062,5194595,0,103881191
1062,7194488,0,103875571
1062,9294361,0,10387042
1063,1395039,0,104833705
1063,3494957,0,108359507
1063,559397,0,105167132
1063,7693843,0,103873698
1063,9793718,0,105311836
1064,1894228,0,118094915
1064,3994245,0,112419166
1064,6093327,0,104035729
1064,8193197,0,103965016
1065,029307,0,104106441
1065,2393366,0,106042846
1065,4492811,0,105302938
1065,6592691,0,103887747
1065,8692552,0,109624375
1066,0792465,0,118636265
1066,2893636,0,108211057
1066,4992182,0,107546545
1066,7092043,0,104046031
1066,9291904,0,103967826
1067,1393092,0,103858713
1067,3491651,0,103857308
1067,5591522,0,103839513
1067,7691446,0,103839044
1067,9791275,0,103830147
1068,1891924,0,10478032
1068,3991011,0,106382361
1068,609091,0,104314365
1068,8190749,0,103856371
1069,0290642,0,103930362
1069,2390929,0,104729275
1069,4489989,0,106988336
1069,6590237,0,107087146
1069,869013,0,104642172
1070,0789977,0,103859181
1070,2890346,0,103832488
1070,4989726,0,103924274
1070,7089593,0,103887279
1070,9189465,0,104008568
1071,1390796,0,105988055
1071,3488693,0,105307153
1071,5489075,0,103863396
1071,7588949,0,103840918
1071,9688381,0,10385403
1072,1788698,0,103937855
1072,388932,0,107812069
1072,5988434,0,104094266
1072,8088306,0,103877445
1073,0188183,0,103859649
1073,2288056,0,103836235
1073,4388047,0,103849815
1073,6487773,0,103890089
1073,8587669,0,103885874
1074,0687535,0,104777042
1074,2787412,0,10636597
1074,4888096,0,104298443
1074,6987147,0,103979533
1074,9087011,0,104258638
1075,1186889,0,104499342
1075,3386765,0,107131634
1075,5486478,0,105654628
1075,7586505,0,117282889
1075,958638,0,114309209
1076,1686243,0,104217896
1076,3786103,0,104087241
1076,5886858,0,106045656
1076,798586,0,105337124
1077,0085735,0,106092017
1077,2185601,0,105475271
1077,4284955,0,103998265
1077,6386504,0,105272967
1077,8485217,0,105207406
1078,0585094,0,104002948
1078,268496,0,105580638
1078,4784832,0,10785843
1078,6885337,0,106640392
1078,8985333,0,104070383
1079,1084451,0,103860118
1079,3184317,0,103871825
1079,5284187,0,105216303
1079,7384679,0,106754188
1079,9483939,0,104738173
1080,1683792,0,106353326
1080,3783667,0,104297975
1080,5783546,0,10383483
1080,7884147,0,103838108
1080,9983285,0,10385122
1081,2083156,0,104579421
1081,418303,0,108003602
1081,6282696,0,105320733
1081,8383516,0,103856371
1082,0482648,0,103873698
1082,2582522,0,103947221
1082,4682395,0,103912099
1082,6782267,0,103827805
1082,8882926,0,103825464
1083,0982008,0,103975319
1083,3081856,0,105899079
1083,5181747,0,105496813
1083,7281622,0,103904138
1083,9382208,0,103852625
1084,148136,0,103885406
1084,3681232,0,107401373
1084,5781095,0,10613791
1084,7881454,0,111843162
1084,9881599,0,124937189
1085,1980719,0,106946189
1085,4080593,0,10264208
1085,6180459,0,102612577
1085,8280328,0,10259806
1086,0380513,0,103644701
1086,2480076,0,105723
1086,4579942,0,10322464
1086,6679815,0,102616792
1086,8779695,0,102597591
1087,0880314,0,102994706
1087,2979425,0,105420949
1087,5079309,0,105920621
1087,7179176,0,107542798
1087,9279048,0,127502984
1088,1380716,0,117394344
1088,3478796,0,103222298
1088,5578658,0,102649572
1088,7678531,0,102791934
1088,9879109,0,104643577
1089,1978274,0,10431858
1089,3978142,0,102692187
1089,6078015,0,102622411
1089,8177882,0,102736207
1090,0277757,0,11035398
1090,2378378,0,118776754
1090,4477499,0,10775119
1090,6577377,0,109228196
1090,867725,0,117874347
1091,0777114,0,105093141
1091,28776,0,10263084
1091,4976859,0,102620538
1091,707673,0,102663621
1091,9176598,0,102627094
1092,1276514,0,103353421
1092,3377089,0,105147464
1092,547622,0,10313941
1092,7576083,0,103867142
1092,9675939,0,116177242
1093,1876066,0,10645682
1093,3876171,0,106685348
1093,6075566,0,106172564
1093,8075443,0,103741639
1094,0174786,0,102622879
1094,2275169,0,102639738
1094,4375537,0,102635992
1094,6474935,0,102701553
1094,8574808,0,102784442
1095,0674668,0,104600026
1095,277454,0,104325136
1095,4875139,0,10276009
1095,697428,0,103380582
1095,9074156,0,119959202
1096,1174025,0,124910965
1096,3273896,0,106075627
1096,5374542,0,106221267
1096,7473645,0,10511562
1096,9573511,0,10866109
1097,1673383,0,118746315
1097,3773258,0,105728619
1097,5873132,0,102737144
1097,7973829,0,102653319
1098,0172859,0,103402592
1098,2172738,0,105324948
1098,4272611,0,103265382
1098,6372479,0,102629904
1098,8474068,0,104613606
1099,0572222,0,11919822
1099,2672101,0,112061388
1099,4771973,0,107326914
1099,6871841,0,104896925
1099,8974166,0,102767583
1100,1071352,0,102651914
1100,3171454,0,102649104
1100,5271334,0,102660811
